product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
lotto535,00001,2025-06-29,confirmed,"{""numbers"":[7,9,10,16,19],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00001 ngày 29/06/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00001&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00002,2025-06-29,confirmed,"{""numbers"":[6,12,14,18,25],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00002 ngày 29/06/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00002&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00003,2025-06-30,confirmed,"{""numbers"":[2,8,16,23,24],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00003 ngày 30/06/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00003&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00004,2025-06-30,confirmed,"{""numbers"":[1,12,13,27,28],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00004 ngày 30/06/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00004&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00005,2025-07-01,confirmed,"{""numbers"":[1,18,25,27,33],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00005 ngày 01/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00005&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00006,2025-07-01,confirmed,"{""numbers"":[5,18,20,30,34],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00006 ngày 01/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00006&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00007,2025-07-02,confirmed,"{""numbers"":[13,20,23,27,35],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00007 ngày 02/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00007&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00008,2025-07-02,confirmed,"{""numbers"":[9,11,27,29,35],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00008 ngày 02/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00008&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00009,2025-07-03,confirmed,"{""numbers"":[28,32,33,34,35],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00009 ngày 03/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00009&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00010,2025-07-03,confirmed,"{""numbers"":[10,23,24,30,33],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00010 ngày 03/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00010&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00011,2025-07-04,confirmed,"{""numbers"":[1,3,7,10,24],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00011 ngày 04/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00011&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00012,2025-07-04,confirmed,"{""numbers"":[3,18,20,29,34],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00012 ngày 04/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:23+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00012&nocatche=1,complete,valid,[],2026-06-13T19:20:23+00:00
lotto535,00013,2025-07-05,confirmed,"{""numbers"":[5,14,15,23,34],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00013 ngày 05/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00013&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00014,2025-07-05,confirmed,"{""numbers"":[3,13,19,25,29],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00014 ngày 05/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00014&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00015,2025-07-06,confirmed,"{""numbers"":[3,11,12,27,32],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00015 ngày 06/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00015&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00016,2025-07-06,confirmed,"{""numbers"":[6,7,13,28,29],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00016 ngày 06/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00016&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00017,2025-07-07,confirmed,"{""numbers"":[1,8,14,19,23],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00017 ngày 07/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00017&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00018,2025-07-07,confirmed,"{""numbers"":[6,7,10,22,34],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00018 ngày 07/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00018&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00019,2025-07-08,confirmed,"{""numbers"":[14,15,17,28,31],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00019 ngày 08/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00019&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00020,2025-07-08,confirmed,"{""numbers"":[2,6,20,26,32],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00020 ngày 08/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00020&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00021,2025-07-09,confirmed,"{""numbers"":[1,2,12,25,31],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00021 ngày 09/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00021&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00022,2025-07-09,confirmed,"{""numbers"":[2,7,9,28,31],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00022 ngày 09/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00022&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00023,2025-07-10,confirmed,"{""numbers"":[11,17,24,28,30],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00023 ngày 10/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00023&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00024,2025-07-10,confirmed,"{""numbers"":[9,24,29,32,35],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00024 ngày 10/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00024&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00025,2025-07-11,confirmed,"{""numbers"":[8,11,17,18,20],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00025 ngày 11/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00025&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00026,2025-07-11,confirmed,"{""numbers"":[1,5,8,20,24],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00026 ngày 11/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00026&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00027,2025-07-12,confirmed,"{""numbers"":[5,14,26,31,35],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00027 ngày 12/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00027&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00028,2025-07-12,confirmed,"{""numbers"":[5,11,16,20,34],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00028 ngày 12/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:22+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00028&nocatche=1,complete,valid,[],2026-06-13T19:20:22+00:00
lotto535,00029,2025-07-13,confirmed,"{""numbers"":[13,15,19,22,27],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00029 ngày 13/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:21+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00029&nocatche=1,complete,valid,[],2026-06-13T19:20:21+00:00
lotto535,00030,2025-07-13,confirmed,"{""numbers"":[12,14,19,27,34],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00030 ngày 13/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:21+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00030&nocatche=1,complete,valid,[],2026-06-13T19:20:21+00:00
lotto535,00031,2025-07-14,confirmed,"{""numbers"":[2,3,12,14,22],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00031 ngày 14/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:21+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00031&nocatche=1,complete,valid,[],2026-06-13T19:20:21+00:00
lotto535,00032,2025-07-14,confirmed,"{""numbers"":[7,8,22,23,28],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00032 ngày 14/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:21+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00032&nocatche=1,complete,valid,[],2026-06-13T19:20:21+00:00
lotto535,00033,2025-07-15,confirmed,"{""numbers"":[3,7,12,19,26],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00033 ngày 15/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:21+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00033&nocatche=1,complete,valid,[],2026-06-13T19:20:21+00:00
lotto535,00034,2025-07-15,confirmed,"{""numbers"":[9,12,22,31,35],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00034 ngày 15/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:21+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00034&nocatche=1,complete,valid,[],2026-06-13T19:20:21+00:00
lotto535,00035,2025-07-16,confirmed,"{""numbers"":[7,11,13,17,25],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00035 ngày 16/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:21+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00035&nocatche=1,complete,valid,[],2026-06-13T19:20:21+00:00
lotto535,00036,2025-07-16,confirmed,"{""numbers"":[2,10,20,34,35],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00036 ngày 16/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:21+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00036&nocatche=1,complete,valid,[],2026-06-13T19:20:21+00:00
lotto535,00037,2025-07-17,confirmed,"{""numbers"":[1,4,8,18,29],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00037 ngày 17/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00037&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00038,2025-07-17,confirmed,"{""numbers"":[7,11,17,18,25],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00038 ngày 17/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00038&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00039,2025-07-18,confirmed,"{""numbers"":[2,10,12,16,34],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00039 ngày 18/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00039&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00040,2025-07-18,confirmed,"{""numbers"":[5,11,16,27,34],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00040 ngày 18/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00040&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00041,2025-07-19,confirmed,"{""numbers"":[5,19,20,21,30],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00041 ngày 19/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00041&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00042,2025-07-19,confirmed,"{""numbers"":[4,16,24,26,31],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00042 ngày 19/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00042&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00043,2025-07-20,confirmed,"{""numbers"":[9,14,28,33,35],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00043 ngày 20/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00043&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00044,2025-07-20,confirmed,"{""numbers"":[21,28,31,34,35],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00044 ngày 20/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00044&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00045,2025-07-21,confirmed,"{""numbers"":[8,20,24,27,28],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00045 ngày 21/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00045&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00046,2025-07-21,confirmed,"{""numbers"":[2,16,18,22,30],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00046 ngày 21/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00046&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00047,2025-07-22,confirmed,"{""numbers"":[3,14,16,21,25],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00047 ngày 22/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00047&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00048,2025-07-22,confirmed,"{""numbers"":[7,10,26,28,33],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00048 ngày 22/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00048&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00049,2025-07-23,confirmed,"{""numbers"":[3,21,28,33,34],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00049 ngày 23/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00049&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00050,2025-07-23,confirmed,"{""numbers"":[17,18,27,29,33],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00050 ngày 23/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00050&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00051,2025-07-24,confirmed,"{""numbers"":[7,8,18,22,33],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00051 ngày 24/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00051&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00052,2025-07-24,confirmed,"{""numbers"":[9,10,11,30,35],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00052 ngày 24/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:20+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00052&nocatche=1,complete,valid,[],2026-06-13T19:20:20+00:00
lotto535,00053,2025-07-25,confirmed,"{""numbers"":[9,10,19,22,24],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00053 ngày 25/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:19+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00053&nocatche=1,complete,valid,[],2026-06-13T19:20:19+00:00
lotto535,00054,2025-07-25,confirmed,"{""numbers"":[16,18,19,23,25],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00054 ngày 25/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:19+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00054&nocatche=1,complete,valid,[],2026-06-13T19:20:19+00:00
lotto535,00055,2025-07-26,confirmed,"{""numbers"":[1,7,12,16,23],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00055 ngày 26/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:19+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00055&nocatche=1,complete,valid,[],2026-06-13T19:20:19+00:00
lotto535,00056,2025-07-26,confirmed,"{""numbers"":[3,6,11,27,33],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00056 ngày 26/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:19+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00056&nocatche=1,complete,valid,[],2026-06-13T19:20:19+00:00
lotto535,00057,2025-07-27,confirmed,"{""numbers"":[1,14,19,25,27],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00057 ngày 27/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:19+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00057&nocatche=1,complete,valid,[],2026-06-13T19:20:19+00:00
lotto535,00058,2025-07-27,confirmed,"{""numbers"":[10,24,28,30,32],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00058 ngày 27/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:19+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00058&nocatche=1,complete,valid,[],2026-06-13T19:20:19+00:00
lotto535,00059,2025-07-28,confirmed,"{""numbers"":[1,3,28,32,33],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00059 ngày 28/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:19+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00059&nocatche=1,complete,valid,[],2026-06-13T19:20:19+00:00
lotto535,00060,2025-07-28,confirmed,"{""numbers"":[15,19,25,32,33],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00060 ngày 28/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:19+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00060&nocatche=1,complete,valid,[],2026-06-13T19:20:19+00:00
lotto535,00061,2025-07-29,confirmed,"{""numbers"":[1,5,16,28,29],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00061 ngày 29/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:18+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00061&nocatche=1,complete,valid,[],2026-06-13T19:20:18+00:00
lotto535,00062,2025-07-29,confirmed,"{""numbers"":[20,21,29,31,33],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00062 ngày 29/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:18+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00062&nocatche=1,complete,valid,[],2026-06-13T19:20:18+00:00
lotto535,00063,2025-07-30,confirmed,"{""numbers"":[4,9,10,18,19],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00063 ngày 30/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:18+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00063&nocatche=1,complete,valid,[],2026-06-13T19:20:18+00:00
lotto535,00064,2025-07-30,confirmed,"{""numbers"":[13,21,26,27,32],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00064 ngày 30/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:18+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00064&nocatche=1,complete,valid,[],2026-06-13T19:20:18+00:00
lotto535,00065,2025-07-31,confirmed,"{""numbers"":[3,10,24,26,34],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00065 ngày 31/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:18+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00065&nocatche=1,complete,valid,[],2026-06-13T19:20:18+00:00
lotto535,00066,2025-07-31,confirmed,"{""numbers"":[3,6,22,31,33],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00066 ngày 31/07/2025"",""official_list_verified_at"":""2026-06-13T19:20:18+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00066&nocatche=1,complete,valid,[],2026-06-13T19:20:18+00:00
